id|label|vocoder|language|speaker
/InTheWild/train/wav/13617.wav|real|real|English|unknown
/InTheWild/train/wav/12711.wav|real|real|English|unknown
/InTheWild/dev/wav/14497.wav|fake||English|unknown
/InTheWild/dev/wav/12425.wav|real|real|English|unknown
/InTheWild/dev/wav/3008.wav|real|real|English|unknown
/InTheWild/dev/wav/25572.wav|fake||English|unknown
/InTheWild/dev/wav/30887.wav|fake||English|unknown
/InTheWild/dev/wav/6428.wav|real|real|English|unknown
/InTheWild/eval/wav/907.wav|real|real|English|unknown
/InTheWild/train/wav/15677.wav|real|real|English|unknown
/InTheWild/train/wav/27805.wav|fake||English|unknown
/InTheWild/eval/wav/24323.wav|real|real|English|unknown
/InTheWild/train/wav/24217.wav|real|real|English|unknown
/InTheWild/eval/wav/11067.wav|real|real|English|unknown
/InTheWild/train/wav/19187.wav|fake||English|unknown
/InTheWild/eval/wav/12901.wav|real|real|English|unknown
/InTheWild/dev/wav/21143.wav|real|real|English|unknown
/InTheWild/train/wav/11421.wav|fake||English|unknown
/InTheWild/dev/wav/15427.wav|fake||English|unknown
/InTheWild/train/wav/17851.wav|real|real|English|unknown
/InTheWild/train/wav/29208.wav|real|real|English|unknown
/InTheWild/train/wav/18112.wav|fake||English|unknown
/InTheWild/eval/wav/24969.wav|real|real|English|unknown
/InTheWild/train/wav/15177.wav|real|real|English|unknown
/InTheWild/train/wav/6551.wav|fake||English|unknown
/InTheWild/train/wav/18970.wav|fake||English|unknown
/InTheWild/dev/wav/17347.wav|fake||English|unknown
/InTheWild/eval/wav/19422.wav|real|real|English|unknown
/InTheWild/train/wav/23557.wav|real|real|English|unknown
/InTheWild/train/wav/1916.wav|real|real|English|unknown
/InTheWild/train/wav/12351.wav|real|real|English|unknown
/InTheWild/eval/wav/16965.wav|real|real|English|unknown
/InTheWild/train/wav/27596.wav|real|real|English|unknown
/InTheWild/train/wav/453.wav|real|real|English|unknown
/InTheWild/eval/wav/29282.wav|fake||English|unknown
/InTheWild/train/wav/28157.wav|real|real|English|unknown
/InTheWild/dev/wav/15288.wav|real|real|English|unknown
/InTheWild/eval/wav/8764.wav|real|real|English|unknown
/InTheWild/dev/wav/10321.wav|real|real|English|unknown
/InTheWild/train/wav/8257.wav|real|real|English|unknown
/InTheWild/train/wav/3476.wav|fake||English|unknown
/InTheWild/train/wav/28226.wav|real|real|English|unknown
/InTheWild/train/wav/23369.wav|fake||English|unknown
/InTheWild/dev/wav/22953.wav|fake||English|unknown
/InTheWild/train/wav/10937.wav|fake||English|unknown
/InTheWild/train/wav/13476.wav|real|real|English|unknown
/InTheWild/train/wav/11988.wav|real|real|English|unknown
/InTheWild/eval/wav/31297.wav|real|real|English|unknown
/InTheWild/dev/wav/16454.wav|real|real|English|unknown
/InTheWild/train/wav/30883.wav|real|real|English|unknown
/InTheWild/train/wav/19073.wav|fake||English|unknown
/InTheWild/dev/wav/7586.wav|fake||English|unknown
/InTheWild/dev/wav/4905.wav|real|real|English|unknown
/InTheWild/eval/wav/31037.wav|real|real|English|unknown
/InTheWild/eval/wav/22275.wav|fake||English|unknown
/InTheWild/eval/wav/23198.wav|fake||English|unknown
/InTheWild/dev/wav/19357.wav|real|real|English|unknown
/InTheWild/train/wav/3219.wav|fake||English|unknown
/InTheWild/eval/wav/18379.wav|fake||English|unknown
/InTheWild/train/wav/24570.wav|real|real|English|unknown
/InTheWild/dev/wav/20353.wav|real|real|English|unknown
/InTheWild/eval/wav/4748.wav|fake||English|unknown
/InTheWild/train/wav/10918.wav|real|real|English|unknown
/InTheWild/dev/wav/20780.wav|real|real|English|unknown
/InTheWild/train/wav/4708.wav|fake||English|unknown
/InTheWild/train/wav/22909.wav|fake||English|unknown
/InTheWild/train/wav/3913.wav|fake||English|unknown
/InTheWild/eval/wav/387.wav|real|real|English|unknown
/InTheWild/train/wav/7230.wav|real|real|English|unknown
/InTheWild/eval/wav/20529.wav|real|real|English|unknown
/InTheWild/train/wav/5765.wav|real|real|English|unknown
/InTheWild/eval/wav/9972.wav|real|real|English|unknown
/InTheWild/train/wav/17254.wav|real|real|English|unknown
/InTheWild/dev/wav/196.wav|real|real|English|unknown
/InTheWild/eval/wav/6018.wav|real|real|English|unknown
/InTheWild/eval/wav/24214.wav|real|real|English|unknown
/InTheWild/eval/wav/11172.wav|real|real|English|unknown
/InTheWild/eval/wav/8027.wav|real|real|English|unknown
/InTheWild/train/wav/21207.wav|real|real|English|unknown
/InTheWild/train/wav/30544.wav|real|real|English|unknown
/InTheWild/dev/wav/10251.wav|real|real|English|unknown
/InTheWild/train/wav/14308.wav|real|real|English|unknown
/InTheWild/eval/wav/27514.wav|real|real|English|unknown
/InTheWild/eval/wav/21035.wav|real|real|English|unknown
/InTheWild/train/wav/2739.wav|real|real|English|unknown
/InTheWild/eval/wav/9374.wav|real|real|English|unknown
/InTheWild/eval/wav/25173.wav|fake||English|unknown
/InTheWild/train/wav/27345.wav|real|real|English|unknown
/InTheWild/dev/wav/27657.wav|fake||English|unknown
/InTheWild/train/wav/4599.wav|fake||English|unknown
/InTheWild/train/wav/2471.wav|real|real|English|unknown
/InTheWild/dev/wav/18495.wav|real|real|English|unknown
/InTheWild/dev/wav/14868.wav|fake||English|unknown
/InTheWild/train/wav/12715.wav|real|real|English|unknown
/InTheWild/dev/wav/21936.wav|real|real|English|unknown
/InTheWild/train/wav/7778.wav|real|real|English|unknown
/InTheWild/train/wav/4958.wav|fake||English|unknown
/InTheWild/dev/wav/9238.wav|real|real|English|unknown
/InTheWild/train/wav/9868.wav|real|real|English|unknown
/InTheWild/eval/wav/11946.wav|real|real|English|unknown
/InTheWild/eval/wav/1257.wav|real|real|English|unknown
/InTheWild/dev/wav/19444.wav|real|real|English|unknown
/InTheWild/eval/wav/443.wav|fake||English|unknown
/InTheWild/train/wav/30096.wav|real|real|English|unknown
/InTheWild/eval/wav/24152.wav|real|real|English|unknown
/InTheWild/train/wav/26787.wav|real|real|English|unknown
/InTheWild/dev/wav/27831.wav|real|real|English|unknown
/InTheWild/train/wav/17422.wav|fake||English|unknown
/InTheWild/train/wav/19707.wav|real|real|English|unknown
/InTheWild/train/wav/8394.wav|fake||English|unknown
/InTheWild/train/wav/22033.wav|real|real|English|unknown
/InTheWild/train/wav/4956.wav|fake||English|unknown
/InTheWild/dev/wav/19995.wav|fake||English|unknown
/InTheWild/train/wav/10904.wav|real|real|English|unknown
/InTheWild/dev/wav/28324.wav|real|real|English|unknown
/InTheWild/eval/wav/28522.wav|real|real|English|unknown
/InTheWild/dev/wav/31673.wav|real|real|English|unknown
/InTheWild/eval/wav/9497.wav|fake||English|unknown
/InTheWild/eval/wav/2290.wav|fake||English|unknown
/InTheWild/dev/wav/6000.wav|fake||English|unknown
/InTheWild/dev/wav/8453.wav|real|real|English|unknown
/InTheWild/eval/wav/28995.wav|real|real|English|unknown
/InTheWild/dev/wav/20395.wav|real|real|English|unknown
/InTheWild/train/wav/18658.wav|fake||English|unknown
/InTheWild/train/wav/22021.wav|fake||English|unknown
/InTheWild/train/wav/23625.wav|real|real|English|unknown
/InTheWild/train/wav/13170.wav|real|real|English|unknown
/InTheWild/train/wav/29600.wav|real|real|English|unknown
/InTheWild/train/wav/1723.wav|real|real|English|unknown
/InTheWild/eval/wav/25163.wav|real|real|English|unknown
/InTheWild/train/wav/22105.wav|real|real|English|unknown
/InTheWild/train/wav/20267.wav|real|real|English|unknown
/InTheWild/eval/wav/23953.wav|fake||English|unknown
/InTheWild/eval/wav/20877.wav|real|real|English|unknown
/InTheWild/train/wav/19646.wav|fake||English|unknown
/InTheWild/eval/wav/19165.wav|real|real|English|unknown
/InTheWild/dev/wav/31085.wav|fake||English|unknown
/InTheWild/dev/wav/28331.wav|real|real|English|unknown
/InTheWild/train/wav/3314.wav|real|real|English|unknown
/InTheWild/train/wav/22000.wav|real|real|English|unknown
/InTheWild/eval/wav/19654.wav|real|real|English|unknown
/InTheWild/dev/wav/5546.wav|fake||English|unknown
/InTheWild/dev/wav/1031.wav|real|real|English|unknown
/InTheWild/train/wav/3686.wav|real|real|English|unknown
/InTheWild/train/wav/5110.wav|real|real|English|unknown
/InTheWild/eval/wav/18144.wav|real|real|English|unknown
/InTheWild/train/wav/8128.wav|real|real|English|unknown
/InTheWild/train/wav/6960.wav|real|real|English|unknown
/InTheWild/train/wav/14067.wav|fake||English|unknown
/InTheWild/train/wav/19069.wav|real|real|English|unknown
/InTheWild/train/wav/7338.wav|real|real|English|unknown
/InTheWild/dev/wav/30692.wav|real|real|English|unknown
/InTheWild/eval/wav/1784.wav|real|real|English|unknown
/InTheWild/eval/wav/11593.wav|real|real|English|unknown
/InTheWild/eval/wav/19838.wav|fake||English|unknown
/InTheWild/dev/wav/21580.wav|real|real|English|unknown
/InTheWild/train/wav/18807.wav|fake||English|unknown
/InTheWild/train/wav/11217.wav|real|real|English|unknown
/InTheWild/eval/wav/6971.wav|real|real|English|unknown
/InTheWild/train/wav/21559.wav|real|real|English|unknown
/InTheWild/dev/wav/11874.wav|real|real|English|unknown
/InTheWild/train/wav/25104.wav|real|real|English|unknown
/InTheWild/train/wav/9015.wav|real|real|English|unknown
/InTheWild/train/wav/2921.wav|real|real|English|unknown
/InTheWild/dev/wav/12854.wav|real|real|English|unknown
/InTheWild/train/wav/25467.wav|real|real|English|unknown
/InTheWild/train/wav/11597.wav|real|real|English|unknown
/InTheWild/train/wav/18610.wav|fake||English|unknown
/InTheWild/dev/wav/27266.wav|real|real|English|unknown
/InTheWild/train/wav/17315.wav|fake||English|unknown
/InTheWild/train/wav/25686.wav|real|real|English|unknown
/InTheWild/eval/wav/11034.wav|real|real|English|unknown
/InTheWild/dev/wav/12695.wav|fake||English|unknown
/InTheWild/train/wav/13593.wav|real|real|English|unknown
/InTheWild/eval/wav/28793.wav|real|real|English|unknown
/InTheWild/train/wav/18.wav|real|real|English|unknown
/InTheWild/train/wav/1893.wav|fake||English|unknown
/InTheWild/eval/wav/23901.wav|real|real|English|unknown
/InTheWild/train/wav/7609.wav|fake||English|unknown
/InTheWild/eval/wav/21394.wav|fake||English|unknown
/InTheWild/train/wav/6095.wav|real|real|English|unknown
/InTheWild/train/wav/8416.wav|fake||English|unknown
/InTheWild/eval/wav/145.wav|real|real|English|unknown
/InTheWild/eval/wav/26338.wav|real|real|English|unknown
/InTheWild/train/wav/23374.wav|real|real|English|unknown
/InTheWild/train/wav/11393.wav|real|real|English|unknown
/InTheWild/train/wav/18683.wav|fake||English|unknown
/InTheWild/train/wav/16469.wav|real|real|English|unknown
/InTheWild/dev/wav/21929.wav|fake||English|unknown
/InTheWild/dev/wav/22999.wav|real|real|English|unknown
/InTheWild/eval/wav/31706.wav|real|real|English|unknown
/InTheWild/eval/wav/29618.wav|fake||English|unknown
/InTheWild/train/wav/3443.wav|fake||English|unknown
/InTheWild/eval/wav/5574.wav|fake||English|unknown
/InTheWild/dev/wav/17983.wav|real|real|English|unknown
/InTheWild/dev/wav/20784.wav|fake||English|unknown
/InTheWild/eval/wav/13831.wav|real|real|English|unknown
/InTheWild/dev/wav/14060.wav|fake||English|unknown
/InTheWild/dev/wav/14506.wav|real|real|English|unknown
/InTheWild/dev/wav/19052.wav|fake||English|unknown
/InTheWild/train/wav/29241.wav|fake||English|unknown
/InTheWild/train/wav/27757.wav|real|real|English|unknown
/InTheWild/eval/wav/28081.wav|real|real|English|unknown
/InTheWild/dev/wav/22536.wav|fake||English|unknown
/InTheWild/train/wav/13612.wav|real|real|English|unknown
/InTheWild/train/wav/22562.wav|real|real|English|unknown
/InTheWild/train/wav/24573.wav|fake||English|unknown
/InTheWild/train/wav/14466.wav|fake||English|unknown
/InTheWild/train/wav/30349.wav|real|real|English|unknown
/InTheWild/eval/wav/29196.wav|real|real|English|unknown
/InTheWild/eval/wav/4823.wav|fake||English|unknown
/InTheWild/train/wav/6700.wav|fake||English|unknown
/InTheWild/train/wav/24150.wav|fake||English|unknown
/InTheWild/dev/wav/12294.wav|real|real|English|unknown
/InTheWild/eval/wav/18774.wav|real|real|English|unknown
/InTheWild/dev/wav/24711.wav|real|real|English|unknown
/InTheWild/train/wav/21436.wav|real|real|English|unknown
/InTheWild/dev/wav/17395.wav|real|real|English|unknown
/InTheWild/train/wav/16675.wav|fake||English|unknown
/InTheWild/eval/wav/18257.wav|real|real|English|unknown
/InTheWild/train/wav/16390.wav|real|real|English|unknown
/InTheWild/dev/wav/371.wav|real|real|English|unknown
/InTheWild/dev/wav/24249.wav|real|real|English|unknown
/InTheWild/train/wav/295.wav|fake||English|unknown
/InTheWild/eval/wav/5865.wav|real|real|English|unknown
/InTheWild/train/wav/13318.wav|fake||English|unknown
/InTheWild/train/wav/18170.wav|real|real|English|unknown
/InTheWild/train/wav/24357.wav|real|real|English|unknown
/InTheWild/eval/wav/28090.wav|real|real|English|unknown
/InTheWild/train/wav/27690.wav|fake||English|unknown
/InTheWild/eval/wav/2601.wav|real|real|English|unknown
/InTheWild/eval/wav/1905.wav|real|real|English|unknown
/InTheWild/eval/wav/17085.wav|real|real|English|unknown
/InTheWild/eval/wav/8607.wav|fake||English|unknown
/InTheWild/eval/wav/17058.wav|real|real|English|unknown
/InTheWild/dev/wav/5997.wav|real|real|English|unknown
/InTheWild/eval/wav/31619.wav|real|real|English|unknown
/InTheWild/eval/wav/23475.wav|real|real|English|unknown
/InTheWild/train/wav/6667.wav|real|real|English|unknown
/InTheWild/train/wav/22694.wav|real|real|English|unknown
/InTheWild/dev/wav/12188.wav|real|real|English|unknown
/InTheWild/eval/wav/4347.wav|real|real|English|unknown
/InTheWild/train/wav/24757.wav|fake||English|unknown
/InTheWild/eval/wav/18098.wav|real|real|English|unknown
/InTheWild/train/wav/11161.wav|real|real|English|unknown
/InTheWild/train/wav/17950.wav|fake||English|unknown
/InTheWild/train/wav/28178.wav|real|real|English|unknown
/InTheWild/train/wav/21739.wav|fake||English|unknown
/InTheWild/dev/wav/27024.wav|real|real|English|unknown
/InTheWild/train/wav/20313.wav|real|real|English|unknown
/InTheWild/train/wav/2583.wav|real|real|English|unknown
/InTheWild/train/wav/15842.wav|real|real|English|unknown
/InTheWild/eval/wav/14624.wav|real|real|English|unknown
/InTheWild/dev/wav/16764.wav|fake||English|unknown
/InTheWild/eval/wav/22234.wav|real|real|English|unknown
/InTheWild/train/wav/25078.wav|fake||English|unknown
/InTheWild/train/wav/14253.wav|fake||English|unknown
/InTheWild/eval/wav/30895.wav|real|real|English|unknown
/InTheWild/train/wav/19939.wav|real|real|English|unknown
/InTheWild/eval/wav/347.wav|fake||English|unknown
/InTheWild/train/wav/28709.wav|real|real|English|unknown
/InTheWild/train/wav/12180.wav|real|real|English|unknown
/InTheWild/eval/wav/16790.wav|real|real|English|unknown
/InTheWild/eval/wav/7517.wav|real|real|English|unknown
/InTheWild/train/wav/9964.wav|real|real|English|unknown
/InTheWild/eval/wav/7664.wav|real|real|English|unknown
/InTheWild/train/wav/26546.wav|real|real|English|unknown
/InTheWild/eval/wav/22025.wav|fake||English|unknown
/InTheWild/eval/wav/688.wav|fake||English|unknown
/InTheWild/eval/wav/17695.wav|real|real|English|unknown
/InTheWild/train/wav/27509.wav|real|real|English|unknown
/InTheWild/dev/wav/18892.wav|fake||English|unknown
/InTheWild/train/wav/24413.wav|real|real|English|unknown
/InTheWild/train/wav/30020.wav|real|real|English|unknown
/InTheWild/dev/wav/1217.wav|fake||English|unknown
/InTheWild/train/wav/7788.wav|real|real|English|unknown
/InTheWild/train/wav/13815.wav|real|real|English|unknown
/InTheWild/train/wav/16852.wav|real|real|English|unknown
/InTheWild/train/wav/2100.wav|real|real|English|unknown
/InTheWild/train/wav/23863.wav|fake||English|unknown
/InTheWild/train/wav/24809.wav|real|real|English|unknown
/InTheWild/train/wav/12360.wav|fake||English|unknown
/InTheWild/train/wav/15648.wav|fake||English|unknown
/InTheWild/dev/wav/5936.wav|real|real|English|unknown
/InTheWild/train/wav/9236.wav|real|real|English|unknown
/InTheWild/eval/wav/2446.wav|real|real|English|unknown
/InTheWild/train/wav/6762.wav|real|real|English|unknown
/InTheWild/dev/wav/3602.wav|real|real|English|unknown
/InTheWild/train/wav/25207.wav|real|real|English|unknown
/InTheWild/dev/wav/31695.wav|fake||English|unknown
/InTheWild/dev/wav/21414.wav|fake||English|unknown
/InTheWild/eval/wav/25920.wav|fake||English|unknown
/InTheWild/eval/wav/13227.wav|real|real|English|unknown
/InTheWild/dev/wav/15558.wav|real|real|English|unknown
/InTheWild/eval/wav/10297.wav|real|real|English|unknown
/InTheWild/dev/wav/13554.wav|real|real|English|unknown
/InTheWild/train/wav/1386.wav|real|real|English|unknown
/InTheWild/dev/wav/13781.wav|real|real|English|unknown
/InTheWild/train/wav/17355.wav|real|real|English|unknown
/InTheWild/eval/wav/12005.wav|fake||English|unknown
/InTheWild/eval/wav/24833.wav|real|real|English|unknown
/InTheWild/train/wav/29094.wav|real|real|English|unknown
/InTheWild/train/wav/731.wav|real|real|English|unknown
/InTheWild/dev/wav/7342.wav|fake||English|unknown
/InTheWild/train/wav/27139.wav|real|real|English|unknown
/InTheWild/eval/wav/30628.wav|fake||English|unknown
/InTheWild/eval/wav/27204.wav|fake||English|unknown
/InTheWild/dev/wav/10618.wav|real|real|English|unknown
/InTheWild/train/wav/28649.wav|real|real|English|unknown
/InTheWild/eval/wav/27429.wav|fake||English|unknown
/InTheWild/eval/wav/3360.wav|real|real|English|unknown
/InTheWild/train/wav/19396.wav|fake||English|unknown
/InTheWild/train/wav/22901.wav|fake||English|unknown
/InTheWild/train/wav/6655.wav|real|real|English|unknown
/InTheWild/train/wav/16983.wav|fake||English|unknown
/InTheWild/eval/wav/6962.wav|real|real|English|unknown
/InTheWild/dev/wav/29566.wav|real|real|English|unknown
/InTheWild/dev/wav/19966.wav|fake||English|unknown
/InTheWild/eval/wav/26481.wav|fake||English|unknown
/InTheWild/eval/wav/18956.wav|real|real|English|unknown
/InTheWild/train/wav/23159.wav|fake||English|unknown
/InTheWild/train/wav/19347.wav|fake||English|unknown
/InTheWild/train/wav/7999.wav|real|real|English|unknown
/InTheWild/eval/wav/16471.wav|real|real|English|unknown
/InTheWild/train/wav/9820.wav|fake||English|unknown
/InTheWild/dev/wav/22762.wav|fake||English|unknown
/InTheWild/eval/wav/5435.wav|fake||English|unknown
/InTheWild/train/wav/14633.wav|fake||English|unknown
/InTheWild/dev/wav/1250.wav|real|real|English|unknown
/InTheWild/train/wav/19065.wav|fake||English|unknown
/InTheWild/train/wav/20383.wav|real|real|English|unknown
/InTheWild/train/wav/25786.wav|fake||English|unknown
/InTheWild/train/wav/12238.wav|fake||English|unknown
/InTheWild/train/wav/28851.wav|fake||English|unknown
/InTheWild/dev/wav/3280.wav|real|real|English|unknown
/InTheWild/eval/wav/30238.wav|real|real|English|unknown
/InTheWild/eval/wav/17271.wav|real|real|English|unknown
/InTheWild/eval/wav/9226.wav|real|real|English|unknown
/InTheWild/dev/wav/16555.wav|fake||English|unknown
/InTheWild/train/wav/28612.wav|fake||English|unknown
/InTheWild/train/wav/7247.wav|fake||English|unknown
/InTheWild/eval/wav/9539.wav|real|real|English|unknown
/InTheWild/train/wav/21671.wav|real|real|English|unknown
/InTheWild/eval/wav/27416.wav|real|real|English|unknown
/InTheWild/train/wav/26514.wav|fake||English|unknown
/InTheWild/train/wav/18656.wav|real|real|English|unknown
/InTheWild/eval/wav/25850.wav|real|real|English|unknown
/InTheWild/dev/wav/8332.wav|real|real|English|unknown
/InTheWild/train/wav/2232.wav|real|real|English|unknown
/InTheWild/train/wav/20159.wav|fake||English|unknown
/InTheWild/eval/wav/15841.wav|fake||English|unknown
/InTheWild/eval/wav/30808.wav|real|real|English|unknown
/InTheWild/train/wav/8111.wav|real|real|English|unknown
/InTheWild/dev/wav/31489.wav|real|real|English|unknown
/InTheWild/eval/wav/23954.wav|real|real|English|unknown
/InTheWild/eval/wav/20152.wav|fake||English|unknown
/InTheWild/train/wav/29153.wav|real|real|English|unknown
/InTheWild/dev/wav/19649.wav|real|real|English|unknown
/InTheWild/eval/wav/31264.wav|fake||English|unknown
/InTheWild/train/wav/19533.wav|real|real|English|unknown
/InTheWild/train/wav/12556.wav|real|real|English|unknown
/InTheWild/train/wav/235.wav|real|real|English|unknown
/InTheWild/train/wav/17592.wav|real|real|English|unknown
/InTheWild/dev/wav/29048.wav|fake||English|unknown
/InTheWild/train/wav/29814.wav|fake||English|unknown
/InTheWild/train/wav/13237.wav|real|real|English|unknown
/InTheWild/eval/wav/7131.wav|real|real|English|unknown
/InTheWild/eval/wav/6221.wav|fake||English|unknown
/InTheWild/train/wav/2986.wav|real|real|English|unknown
/InTheWild/eval/wav/26902.wav|fake||English|unknown
/InTheWild/dev/wav/11888.wav|fake||English|unknown
/InTheWild/train/wav/633.wav|fake||English|unknown
/InTheWild/eval/wav/15897.wav|real|real|English|unknown
/InTheWild/eval/wav/24790.wav|real|real|English|unknown
/InTheWild/train/wav/20368.wav|fake||English|unknown
/InTheWild/train/wav/24518.wav|real|real|English|unknown
/InTheWild/train/wav/5363.wav|real|real|English|unknown
/InTheWild/eval/wav/12105.wav|fake||English|unknown
/InTheWild/dev/wav/13082.wav|real|real|English|unknown
/InTheWild/train/wav/3687.wav|real|real|English|unknown
/InTheWild/train/wav/26550.wav|real|real|English|unknown
/InTheWild/train/wav/23889.wav|real|real|English|unknown
/InTheWild/train/wav/21431.wav|real|real|English|unknown
/InTheWild/eval/wav/26877.wav|real|real|English|unknown
/InTheWild/train/wav/27325.wav|fake||English|unknown
/InTheWild/eval/wav/7929.wav|real|real|English|unknown
/InTheWild/eval/wav/181.wav|real|real|English|unknown
/InTheWild/train/wav/14458.wav|fake||English|unknown
/InTheWild/train/wav/3427.wav|real|real|English|unknown
/InTheWild/train/wav/8347.wav|real|real|English|unknown
/InTheWild/train/wav/876.wav|real|real|English|unknown
/InTheWild/train/wav/3125.wav|fake||English|unknown
/InTheWild/train/wav/5525.wav|real|real|English|unknown
/InTheWild/dev/wav/18627.wav|real|real|English|unknown
/InTheWild/train/wav/5312.wav|fake||English|unknown
/InTheWild/train/wav/21085.wav|fake||English|unknown
/InTheWild/dev/wav/27318.wav|fake||English|unknown
/InTheWild/train/wav/30903.wav|real|real|English|unknown
/InTheWild/train/wav/24003.wav|fake||English|unknown
/InTheWild/dev/wav/20168.wav|real|real|English|unknown
/InTheWild/dev/wav/735.wav|real|real|English|unknown
/InTheWild/train/wav/29569.wav|real|real|English|unknown
/InTheWild/train/wav/11607.wav|fake||English|unknown
/InTheWild/dev/wav/3277.wav|fake||English|unknown
/InTheWild/train/wav/16259.wav|fake||English|unknown
/InTheWild/eval/wav/9084.wav|fake||English|unknown
/InTheWild/train/wav/15104.wav|real|real|English|unknown
/InTheWild/train/wav/18400.wav|real|real|English|unknown
