id|label|vocoder|language|speaker
/CFAD/train/wav/SSB02730024_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01970046_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03410051_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02670062_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02730058_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01220011_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06710216_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00800063_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03420040_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00160031_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03410043_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02730003_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02460011_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03150058_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00800025_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02880050_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02870060_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00570048_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06710201_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03410056_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00800070_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00730070_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02410057_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00050049_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01220065_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02410070_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03230082_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02990048_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02870039_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02880017_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01970061_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02610039_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00330016_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00160050_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01390003_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06860008_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00570056_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01970057_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03390025_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03150073_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03380075_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00430070_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01970030_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00050060_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00090066_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02730035_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03390057_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00090033_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02410046_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02870078_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02460014_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03150046_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03420045_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00330055_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02670019_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03390016_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03070080_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00180058_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00730073_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00160009_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00330040_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06710210_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03070035_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03410040_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02000007_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01330022_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02990044_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02610015_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02670050_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00110061_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03410033_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02000058_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00330049_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02730014_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02990018_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06710248_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01930050_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01930012_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00110029_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06710263_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03420031_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00570057_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02870070_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00050018_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01970035_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00180059_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00430019_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00570029_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02000060_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03390073_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00160064_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01390070_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03410013_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00380012_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01220032_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01970080_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02670003_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01930006_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03070030_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03230044_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02990046_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01490049_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00160083_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03410006_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02670054_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06710194_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02670038_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00120076_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02990012_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02000070_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00430058_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00330057_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02880082_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02880078_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03090014_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03380023_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03090046_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00430013_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00430083_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00730001_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02670040_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00430044_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06860007_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03160010_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02880052_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00330062_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03070064_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03410063_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01120075_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03090083_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00730023_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06860040_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03070038_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03380058_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06860041_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03070037_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02730081_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02000018_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06710250_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01490063_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03090076_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03420064_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00180022_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00160019_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01220082_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01330002_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03380057_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02870035_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02880063_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01970021_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00120049_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00090079_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00730008_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00090016_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01390032_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01220055_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01220041_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03090039_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03390071_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00090077_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00570083_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03090001_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02730057_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02610047_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02410008_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03090081_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02990010_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03150017_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01390018_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02610062_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01490019_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03150054_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02000080_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02460013_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01930032_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02870080_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00090070_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03380067_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02670059_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03390038_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00570062_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06710264_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00090050_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00570052_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02610008_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01970009_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02730079_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02670076_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01220056_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00430036_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02610024_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02410041_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03420039_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02610020_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01330040_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01330041_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02730064_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03230055_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02730033_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02610076_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00380034_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02880037_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03070029_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03230060_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00800034_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03090056_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00160021_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02870018_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00160030_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02880008_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00120075_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01490081_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02410058_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01970067_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06710220_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03230007_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00380071_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00800039_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00160042_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00120009_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02990074_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01490030_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03410055_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03150041_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03230063_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03380061_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00160068_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06710260_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06710235_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00570027_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03070081_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00380016_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01490007_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02410005_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03150007_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02880074_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03070060_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02880020_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02460051_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00180021_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02410030_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00430047_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02730065_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00800076_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02870077_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01450042_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03420048_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01490005_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00160081_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02730056_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01390030_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00730027_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00110058_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03380066_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03230032_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01330038_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02460078_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01450062_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01220002_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03160050_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB06710253_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01450053_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00730049_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01330043_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00090043_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03160059_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03380003_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00090024_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03420051_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03410066_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02870047_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03160075_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02870017_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01330046_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB02000037_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00160001_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00160057_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00120020_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01390002_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00090049_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00330079_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01390054_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00730078_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03410016_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB01930028_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB00330070_wavenet.wav|fake|wavenet|Chinese|unknown
/CFAD/train/wav/SSB03380063_wavenet.wav|fake|wavenet|Chinese|unknown
